"CN","PLT_CN","CND_CN","SCD_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","SEEDLING_SOURCE_CD","LENGTH_CLASS_CD","SEEDLINGCOUNT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","TPA_UNADJ"
"271084628489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,701,43,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084644489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,762,41,"1",3,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271084661489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,802,25,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271084679489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,975,41,"1",2,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271084680489998","16232820020004","271067755489998","271083921489998",2013,39,3,59,3918,4,1,975,41,"1",3,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"271091570489998","16232812020004","271067349489998","271091410489998",2013,39,3,59,4848,3,2,316,32,"1",2,11,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,824.618107
"271091588489998","16232812020004","271067349489998","271091410489998",2013,39,3,59,4848,3,2,471,43,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091609489998","16232812020004","271067349489998","271091410489998",2013,39,3,59,4848,3,2,491,42,"1",5,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091610489998","16232812020004","271067349489998","271091410489998",2013,39,3,59,4848,3,2,491,42,"1",6,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091624489998","16232812020004","271067349489998","271091410489998",2013,39,3,59,4848,3,2,837,28,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271091642489998","16232812020004","271067348489998","271091411489998",2013,39,3,59,4848,4,1,491,42,"1",2,2,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,149.930565
"530837556126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,318,31,"1",2,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530837557126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,318,31,"1",3,6,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,449.791695
"530837558126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,541,36,"1",2,2,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,149.930565
"530837559126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,762,41,"1",3,2,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,149.930565
"530837560126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,762,41,"1",5,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530837561126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,833,26,"1",3,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530837562126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,972,41,"1",3,4,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,299.86113
"530837563126144","375549981489998","530824208126144","530837489126144",2017,39,3,59,5447,2,3,972,41,"1",4,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"233244625020004","247063340010661","211866434020004","211885372020004",2012,39,5,61,506,1,1,318,31,"1",1,7,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,524.756977
"233244630020004","247063340010661","211866434020004","211885372020004",2012,39,5,61,506,1,1,318,31,"1",6,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233244645020004","247063340010661","211866434020004","211885372020004",2012,39,5,61,506,1,1,367,43,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233244646020004","247063340010661","211866434020004","211885372020004",2012,39,5,61,506,1,1,367,43,"1",4,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233244647020004","247063340010661","211866434020004","211885372020004",2012,39,5,61,506,1,1,367,43,"1",5,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233244661020004","247063340010661","211866434020004","211885372020004",2012,39,5,61,506,1,1,762,41,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"657558597126144","463048905489998","657547917126144","657558461126144",2018,39,5,61,506,1,1,318,31,"1",2,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558598126144","463048905489998","657547917126144","657558461126144",2018,39,5,61,506,1,1,318,31,"1",5,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558599126144","463048905489998","657547917126144","657558461126144",2018,39,5,61,506,1,1,367,43,"1",3,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657558600126144","463048905489998","657547917126144","657558461126144",2018,39,5,61,506,1,1,367,43,"1",4,4,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,299.86113
"233244680020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,313,41,"1",2,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"469336205489998","306266465489998","469322521489998","469336057489998",2016,39,3,59,2204,1,1,531,33,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337736489998","306266461489998","469322426489998","469337699489998",2016,39,3,59,2535,2,2,541,36,"1",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337737489998","306266461489998","469322426489998","469337699489998",2016,39,3,59,2535,2,2,602,40,"3",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337738489998","306266461489998","469322426489998","469337699489998",2016,39,3,59,2535,2,2,833,26,"3",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337739489998","306266461489998","469322426489998","469337699489998",2016,39,3,59,2535,2,2,975,41,"1",4,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"233244681020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,313,41,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233244697020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,318,31,"1",1,8,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,599.72226
"233244715020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,462,41,"1",1,7,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,524.756977
"233244716020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,462,41,"1",2,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233244717020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,462,41,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233244734020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,531,33,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233244751020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,762,41,"1",1,4,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,299.86113
"233244769020004","247063340010661","211866434020004","211885373020004",2012,39,5,61,506,2,1,975,41,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"657558601126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,313,41,"1",2,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657558602126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,313,41,"1",3,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"657558603126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,313,41,"1",4,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558604126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,318,31,"1",2,3,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,224.895847
"657558605126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,318,31,"1",3,3,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,224.895847
"657558606126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,402,29,"1",3,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558607126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,762,41,"1",2,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558608126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,972,41,"1",2,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558609126144","463048905489998","657547917126144","657558462126144",2018,39,5,61,506,2,1,972,41,"1",3,4,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,299.86113
"657558610126144","463048905489998","657547917126144","657558464126144",2018,39,5,61,506,4,1,402,29,"1",2,1,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,74.965282
"657558611126144","463048905489998","657547917126144","657558464126144",2018,39,5,61,506,4,1,402,29,"1",3,2,"",2019-04-26,"126144","",2019-06-13,"126144",8,1,149.930565
"382559184489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,313,41,"1",1,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559185489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,313,41,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559186489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,313,41,"1",3,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559187489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,314,31,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559188489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,318,31,"1",1,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559189489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,318,31,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559190489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,331,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559191489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,341,43,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559192489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,341,43,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559193489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,341,43,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559194489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,367,43,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559195489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,367,43,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559196489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,462,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559197489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,462,41,"1",3,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559198489998","251630477489998","381537545489998","382559049489998",2015,39,5,61,2063,1,1,972,41,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559199489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,313,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559200489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,318,31,"1",1,44,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,3298.472428
"382559201489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,331,41,"1",3,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559202489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,331,41,"1",4,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559203489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,367,43,"1",4,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559204489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,462,41,"1",1,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559205489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,462,41,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559206489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,541,36,"1",1,7,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,524.756977
"382559207489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,541,36,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559208489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,762,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559209489998","251630477489998","381537545489998","382559050489998",2015,39,5,61,2063,2,1,972,41,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559210489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,313,41,"1",1,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382559211489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,313,41,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559212489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,318,31,"1",1,8,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,599.72226
"382559213489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,318,31,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559214489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,341,43,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559215489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,367,43,"1",3,4,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,299.86113
"382559216489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,367,43,"1",4,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559217489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,462,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559218489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,462,41,"1",2,4,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,299.86113
"382559219489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,462,41,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559220489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,541,36,"1",1,6,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,449.791695
"382559221489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,541,36,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559222489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,546,36,"1",1,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559223489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,762,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559224489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,972,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559225489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,972,41,"1",2,5,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,374.826412
"382559226489998","251630477489998","381537545489998","382559051489998",2015,39,5,61,2063,3,1,972,41,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559227489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,313,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559228489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,313,41,"1",3,7,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,524.756977
"382559229489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,313,41,"1",5,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559230489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,318,31,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559231489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,318,31,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559232489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,367,43,"1",3,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382559233489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,367,43,"1",4,5,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,374.826412
"382559234489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,367,43,"1",5,5,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,374.826412
"382559235489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,367,43,"1",6,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382559236489998","251630477489998","381537545489998","382559052489998",2015,39,5,61,2063,4,1,462,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
